ENSG00000015532	AR
ENSG00000017260	AD
ENSG00000017427	AR
ENSG00000018236	AR
ENSG00000018510	AR
ENSG00000018625	AD
ENSG00000018625	AR
ENSG00000019186	AR
ENSG00000019549	AD
ENSG00000019549	AR
ENSG00000019991	AR
ENSG00000020129	AD
ENSG00000020922	AR
ENSG00000021488	AD
ENSG00000021488	AR
ENSG00000021574	AD
ENSG00000021826	AR
ENSG00000021852	AR
ENSG00000022267	XLD
ENSG00000022267	XLR
ENSG00000022355	AD
ENSG00000023228	AR
ENSG00000023287	AD
ENSG00000023839	AR
ENSG00000023892	AR
ENSG00000025708	AR
ENSG00000025796	AD
ENSG00000026025	AD
ENSG00000026103	AD
ENSG00000026297	AR
ENSG00000027001	AR
ENSG00000027697	AD
ENSG00000027697	AR
ENSG00000027847	AR
ENSG00000029534	AD
ENSG00000029534	AR
ENSG00000030066	AR
ENSG00000030304	AR
ENSG00000030582	AD
ENSG00000030582	AR
ENSG00000031081	AD
ENSG00000031698	AR
ENSG00000032444	AR
ENSG00000033011	AR
ENSG00000033030	AD
ENSG00000033170	AR
ENSG00000033627	AD
ENSG00000033627	AR
ENSG00000034693	AR
ENSG00000034971	AD
ENSG00000035403	AD
ENSG00000035928	AR
ENSG00000036054	AR
ENSG00000036257	AD
ENSG00000036473	XLR
ENSG00000036828	AD
ENSG00000036828	AR
ENSG00000037280	AD
ENSG00000037474	AR
ENSG00000038002	AR
ENSG00000038295	AD
ENSG00000038382	AD
ENSG00000038427	AD
ENSG00000039068	AD
ENSG00000039139	AR
ENSG00000039537	AR
ENSG00000039650	AR
ENSG00000040531	AR
ENSG00000040608	AD
ENSG00000041982	AD
ENSG00000042088	AR
ENSG00000042317	AR
ENSG00000042429	AR
ENSG00000042753	AD
ENSG00000042781	AR
ENSG00000042813	AR
ENSG00000042832	AR
ENSG00000043355	AD
ENSG00000043462	AR
ENSG00000043514	AR
ENSG00000043591	AD
ENSG00000044090	AR
ENSG00000044115	AD
ENSG00000044446	XLR
ENSG00000046604	AD
ENSG00000046604	AR
ENSG00000046651	XLD
ENSG00000046651	XLR
ENSG00000047056	AD
ENSG00000047457	AR
ENSG00000047578	AR
ENSG00000047579	AR
ENSG00000047621	AR
ENSG00000048342	AR
ENSG00000048392	AD
ENSG00000048392	AR
ENSG00000048545	AD
ENSG00000048707	AR
ENSG00000048740	AD
ENSG00000049089	AD
ENSG00000049089	AR
ENSG00000049130	AD
ENSG00000049130	AR
ENSG00000049167	AR
ENSG00000049239	AR
ENSG00000049246	AD
ENSG00000049323	AR
ENSG00000049540	AD
ENSG00000049618	AD
ENSG00000049759	AD
ENSG00000049768	XLR
ENSG00000049860	AR
ENSG00000050030	XLD
ENSG00000050555	AR
ENSG00000051180	AD
ENSG00000051523	AR
ENSG00000052802	AR
ENSG00000052850	AD
ENSG00000052850	AR
ENSG00000053747	AR
ENSG00000053918	AD
ENSG00000053918	AR
ENSG00000054282	AR
ENSG00000054392	AR
ENSG00000054523	AD
ENSG00000054598	AD
ENSG00000054654	AD
ENSG00000054967	AR
ENSG00000054983	AR
ENSG00000055118	AD
ENSG00000055163	AD
ENSG00000055208	AD
ENSG00000055332	AD
ENSG00000055609	AD
ENSG00000056972	AR
ENSG00000057294	AD
ENSG00000057468	AR
ENSG00000057593	AR
ENSG00000057663	AR
ENSG00000058085	AR
ENSG00000058262	AD
ENSG00000058272	AD
ENSG00000058404	AD
ENSG00000059377	AR
ENSG00000059573	AD
ENSG00000059573	AR
ENSG00000059691	AR
ENSG00000060069	AR
ENSG00000060237	AD
ENSG00000060237	AR
ENSG00000060566	AD
ENSG00000060642	AR
ENSG00000060718	AD
ENSG00000060718	AR
ENSG00000060762	AR
ENSG00000061455	AD
ENSG00000062038	AR
ENSG00000062598	AR
ENSG00000062822	AD
ENSG00000063169	AD
ENSG00000063177	AD
ENSG00000063854	AD
ENSG00000064012	AD
ENSG00000064012	AR
ENSG00000064195	AD
ENSG00000064309	AD
ENSG00000064313	AR
ENSG00000064419	AD
ENSG00000064490	AR
ENSG00000064601	AR
ENSG00000064651	AD
ENSG00000064651	AR
ENSG00000064687	AD
ENSG00000064692	AD
ENSG00000064835	AD
ENSG00000064835	AR
ENSG00000064933	AD
ENSG00000064989	AR
ENSG00000065000	AR
ENSG00000065057	AR
ENSG00000065135	AD
ENSG00000065154	AR
ENSG00000065320	AD
ENSG00000065328	AR
ENSG00000065361	AD
ENSG00000065361	AR
ENSG00000065427	AR
ENSG00000065526	AD
ENSG00000065534	AD
ENSG00000065534	AR
ENSG00000065618	AD
ENSG00000065618	AR
ENSG00000065883	AD
ENSG00000065923	XLR
ENSG00000066032	AR
ENSG00000066056	AD
ENSG00000066084	AD
ENSG00000066117	AD
ENSG00000066230	AR
ENSG00000066279	AR
ENSG00000066322	AD
ENSG00000066336	AD
ENSG00000066422	AR
ENSG00000066427	AD
ENSG00000066468	AD
ENSG00000066629	AR
ENSG00000066654	AR
ENSG00000066777	AD
ENSG00000066923	AR
ENSG00000066926	AR
ENSG00000066933	AR
ENSG00000067082	AD
ENSG00000067177	XLR
ENSG00000067182	AD
ENSG00000067704	AR
ENSG00000067715	AD
ENSG00000067836	AR
ENSG00000067842	XLR
ENSG00000067955	AD
ENSG00000067992	XLD
ENSG00000068024	AD
ENSG00000068078	AD
ENSG00000068078	AR
ENSG00000068120	AR
ENSG00000068305	AD
ENSG00000068308	XLR
ENSG00000068366	XLD
ENSG00000068438	XLR
ENSG00000068615	AD
ENSG00000068615	AR
ENSG00000068650	AD
ENSG00000068654	AD
ENSG00000068724	AR
ENSG00000068796	AD
ENSG00000068831	AR
ENSG00000068885	AR
ENSG00000068976	AR
ENSG00000069011	AD
ENSG00000069248	AR
ENSG00000069329	AD
ENSG00000069431	AD
ENSG00000069431	AR
ENSG00000069482	AD
ENSG00000069667	AD
ENSG00000069696	AD
ENSG00000069943	AR
ENSG00000069966	AR
ENSG00000069974	AR
ENSG00000070018	AD
ENSG00000070019	AD
ENSG00000070019	AR
ENSG00000070061	AD
ENSG00000070061	AR
ENSG00000070182	AD
ENSG00000070193	AD
ENSG00000070214	AR
ENSG00000070269	AR
ENSG00000070413	AD
ENSG00000070610	AR
ENSG00000070614	AR
ENSG00000070669	AR
ENSG00000070729	AR
ENSG00000070748	AR
ENSG00000070785	AR
ENSG00000070808	AD
ENSG00000070808	AR
ENSG00000070814	AD
ENSG00000070831	AD
ENSG00000070915	AR
ENSG00000070961	AD
ENSG00000071127	AR
ENSG00000071539	AR
ENSG00000071553	XLR
ENSG00000071564	AD
ENSG00000071564	AR
ENSG00000071859	XLR
ENSG00000071894	AD
ENSG00000072042	AR
ENSG00000072062	AD
ENSG00000072071	AD
ENSG00000072110	AD
ENSG00000072121	AR
ENSG00000072163	AR
ENSG00000072195	AR
ENSG00000072210	AR
ENSG00000072274	AR
ENSG00000072310	AD
ENSG00000072364	AD
ENSG00000072501	XLD
ENSG00000072501	XLR
ENSG00000072506	XLD
ENSG00000072571	AD
ENSG00000072682	AD
ENSG00000072694	AD
ENSG00000072756	AR
ENSG00000072778	AR
ENSG00000072803	AD
ENSG00000072840	AD
ENSG00000072840	AR
ENSG00000072864	AR
ENSG00000073050	AR
ENSG00000073111	AD
ENSG00000073146	AR
ENSG00000073282	AD
ENSG00000073331	AD
ENSG00000073464	XLD
ENSG00000073578	AD
ENSG00000073578	AR
ENSG00000073584	AD
ENSG00000073734	AR
ENSG00000073792	AD
ENSG00000073861	AR
ENSG00000073921	AD
ENSG00000073969	AD
ENSG00000074047	AD
ENSG00000074071	AR
ENSG00000074181	AD
ENSG00000074266	AD
ENSG00000074317	AD
ENSG00000074410	AR
ENSG00000074582	AR
ENSG00000074621	AR
ENSG00000074695	AR
ENSG00000074803	AR
ENSG00000075043	AD
ENSG00000075188	AR
ENSG00000075213	AD
ENSG00000075239	AR
ENSG00000075275	AD
ENSG00000075413	AR
ENSG00000075415	AR
ENSG00000075624	AD
ENSG00000075643	AR
ENSG00000075651	AR
ENSG00000075702	AR
ENSG00000075785	AD
ENSG00000075886	AD
ENSG00000075891	AD
ENSG00000076003	AD
ENSG00000076201	AR
ENSG00000076242	AD
ENSG00000076242	AR
ENSG00000076248	AR
ENSG00000076351	AR
ENSG00000076685	AR
ENSG00000076716	XLR
ENSG00000076928	AR
ENSG00000076944	AR
ENSG00000077080	AD
ENSG00000077080	AR
ENSG00000077092	AD
ENSG00000077092	AR
ENSG00000077150	AD
ENSG00000077152	AR
ENSG00000077238	AD
ENSG00000077264	XLR
ENSG00000077348	AR
ENSG00000077380	AR
ENSG00000077498	AR
ENSG00000077522	AD
ENSG00000077721	XLR
ENSG00000077782	AD
ENSG00000077800	AR
ENSG00000077942	AD
ENSG00000077943	AR
ENSG00000078070	AR
ENSG00000078124	AR
ENSG00000078246	AR
ENSG00000078369	AD
ENSG00000078401	AD
ENSG00000078401	AR
ENSG00000078403	AD
ENSG00000078579	AR
ENSG00000078747	AR
ENSG00000078900	AR
ENSG00000079215	AD
ENSG00000079335	AR
ENSG00000079432	AD
ENSG00000079435	AR
ENSG00000079459	AR
ENSG00000079482	XLR
ENSG00000079616	AD
ENSG00000079739	AR
ENSG00000079805	AD
ENSG00000079805	AR
ENSG00000079841	AD
ENSG00000080166	AR
ENSG00000080493	AR
ENSG00000080503	AD
ENSG00000080561	XLR
ENSG00000080572	XLR
ENSG00000080603	AD
ENSG00000080603	AR
ENSG00000080644	AR
ENSG00000080709	AD
ENSG00000080815	AD
ENSG00000080819	AD
ENSG00000080819	AR
ENSG00000081014	AD
ENSG00000081014	AR
ENSG00000081051	AD
ENSG00000081051	AR
ENSG00000081052	AD
ENSG00000081052	AR
ENSG00000081087	AR
ENSG00000081148	AD
ENSG00000081148	AR
ENSG00000081189	AD
ENSG00000081237	AR
ENSG00000081248	AD
ENSG00000081277	AR
ENSG00000081307	AR
ENSG00000081479	AR
ENSG00000081923	AD
ENSG00000081923	AR
ENSG00000082074	AR
ENSG00000082175	AR
ENSG00000082458	XLR
ENSG00000082516	AR
ENSG00000082996	AD
ENSG00000083093	AD
ENSG00000083093	AR
ENSG00000083123	AR
ENSG00000083168	AD
ENSG00000083307	AD
ENSG00000083307	AR
ENSG00000083444	AR
ENSG00000083535	AR
ENSG00000083720	AR
ENSG00000083799	AD
ENSG00000083937	AD
ENSG00000084073	AR
ENSG00000084090	AD
ENSG00000084093	AD
ENSG00000084110	AD
ENSG00000084110	AR
ENSG00000084463	AD
ENSG00000084674	AD
ENSG00000084674	AR
ENSG00000084693	AR
ENSG00000084754	AR
ENSG00000084774	AR
ENSG00000085063	AR
ENSG00000085185	XLR
ENSG00000085224	XLD
ENSG00000085224	XLR
ENSG00000085276	AD
ENSG00000085382	AR
ENSG00000085491	AD
ENSG00000085788	AR
ENSG00000085840	AR
ENSG00000085998	AR
ENSG00000085999	AD
ENSG00000086062	AR
ENSG00000086232	AD
ENSG00000086288	AR
ENSG00000086300	AR
ENSG00000086570	AD
ENSG00000086848	AR
ENSG00000087053	AR
ENSG00000087086	AD
ENSG00000087086	AR
ENSG00000087088	AD
ENSG00000087111	AR
ENSG00000087116	AR
ENSG00000087237	AD
ENSG00000087245	AR
ENSG00000087258	AD
ENSG00000087266	AD
ENSG00000087299	AR
ENSG00000087365	AD
ENSG00000087460	AD
ENSG00000087470	AD
ENSG00000087470	AR
ENSG00000087494	AD
ENSG00000087586	AD
ENSG00000088002	AR
ENSG00000088035	AR
ENSG00000088038	AD
ENSG00000088053	AR
ENSG00000088256	AD
ENSG00000088305	AR
ENSG00000088367	AD
ENSG00000088451	AR
ENSG00000088538	AR
ENSG00000088682	AR
ENSG00000088836	AD
ENSG00000088836	AR
ENSG00000088926	AD
ENSG00000088926	AR
ENSG00000088970	AR
ENSG00000089022	AR
ENSG00000089123	AR
ENSG00000089127	AD
ENSG00000089225	AD
ENSG00000089280	AD
ENSG00000089289	XLR
ENSG00000089597	AD
ENSG00000089818	AR
ENSG00000090006	AR
ENSG00000090020	AR
ENSG00000090054	AD
ENSG00000090061	AD
ENSG00000090382	AD
ENSG00000090402	AR
ENSG00000090487	AR
ENSG00000090520	AD
ENSG00000090530	AR
ENSG00000090534	AD
ENSG00000090581	AR
ENSG00000090674	AR
ENSG00000090776	XLD
ENSG00000090861	AD
ENSG00000090861	AR
ENSG00000090889	XLR
ENSG00000090905	AD
ENSG00000090924	AR
ENSG00000090932	AR
ENSG00000091010	AD
ENSG00000091106	AD
ENSG00000091127	AR
ENSG00000091129	AR
ENSG00000091136	AR
ENSG00000091137	AR
ENSG00000091138	AR
ENSG00000091140	AR
ENSG00000091262	AD
ENSG00000091262	AR
ENSG00000091409	AR
ENSG00000091436	AR
ENSG00000091482	XLD
ENSG00000091482	XLR
ENSG00000091483	AD
ENSG00000091483	AR
ENSG00000091513	AR
ENSG00000091536	AR
ENSG00000091592	AD
ENSG00000091592	AR
ENSG00000091622	AD
ENSG00000091651	AR
ENSG00000091656	AD
ENSG00000091831	AD
ENSG00000091831	AR
ENSG00000091879	AD
ENSG00000092020	AD
ENSG00000092020	AR
ENSG00000092054	AD
ENSG00000092054	AR
ENSG00000092067	AR
ENSG00000092094	AR
ENSG00000092200	AR
ENSG00000092201	AD
ENSG00000092295	AR
ENSG00000092330	AD
ENSG00000092439	AD
ENSG00000092529	AD
ENSG00000092529	AR
ENSG00000092607	AR
ENSG00000092621	AR
ENSG00000092758	AD
ENSG00000092758	AR
ENSG00000092929	AR
ENSG00000092969	AD
ENSG00000093009	AR
ENSG00000093010	AD
ENSG00000093072	AR
ENSG00000094631	XLD
ENSG00000094804	AR
ENSG00000094914	AR
ENSG00000095002	AD
ENSG00000095002	AR
ENSG00000095015	AD
ENSG00000095059	AR
ENSG00000095139	AD
ENSG00000095209	AR
ENSG00000095319	AR
ENSG00000095321	AR
ENSG00000095380	AR
ENSG00000095397	AR
ENSG00000095464	AR
ENSG00000095485	AR
ENSG00000095574	AD
ENSG00000095585	AR
ENSG00000095777	AR
ENSG00000095787	AD
ENSG00000095970	AR
ENSG00000096093	AD
ENSG00000096171	AR
ENSG00000096433	AD
ENSG00000096696	AD
ENSG00000096696	AR
ENSG00000096872	AR
ENSG00000096968	AD
ENSG00000096968	AR
ENSG00000096996	AR
ENSG00000097007	AD
ENSG00000099246	AR
ENSG00000099308	AD
ENSG00000099365	AD
ENSG00000099377	AR
ENSG00000099381	AD
ENSG00000099624	AR
ENSG00000099795	AR
ENSG00000099797	AR
ENSG00000099810	AD
ENSG00000099821	AD
ENSG00000099821	AR
ENSG00000099822	AD
ENSG00000099937	AD
ENSG00000099940	AR
ENSG00000099949	AD
ENSG00000099949	AR
ENSG00000099956	AD
ENSG00000100014	AD
ENSG00000100024	AR
ENSG00000100030	AD
ENSG00000100031	AR
ENSG00000100033	AD
ENSG00000100033	AR
ENSG00000100053	AD
ENSG00000100053	AR
ENSG00000100056	AD
ENSG00000100065	AR
ENSG00000100075	AR
ENSG00000100099	AR
ENSG00000100106	AR
ENSG00000100122	AD
ENSG00000100122	AR
ENSG00000100146	AD
ENSG00000100147	AR
ENSG00000100150	AD
ENSG00000100170	AR
ENSG00000100197	AR
ENSG00000100207	AD
ENSG00000100209	AR
ENSG00000100225	AR
ENSG00000100234	AD
ENSG00000100241	AR
ENSG00000100243	AR
ENSG00000100246	AR
ENSG00000100280	AR
ENSG00000100284	AD
ENSG00000100285	AD
ENSG00000100285	AR
ENSG00000100288	AR
ENSG00000100292	AR
ENSG00000100297	AR
ENSG00000100299	AR
ENSG00000100311	AD
ENSG00000100336	AD
ENSG00000100345	AD
ENSG00000100346	AD
ENSG00000100348	AR
ENSG00000100354	AD
ENSG00000100360	AR
ENSG00000100365	AR
ENSG00000100368	AR
ENSG00000100379	AD
ENSG00000100385	AR
ENSG00000100393	AD
ENSG00000100412	AR
ENSG00000100416	AR
ENSG00000100427	AR
ENSG00000100473	AD
ENSG00000100473	AR
ENSG00000100478	AR
ENSG00000100485	AD
ENSG00000100503	AR
ENSG00000100504	AR
ENSG00000100523	AR
ENSG00000100564	AR
ENSG00000100577	AR
ENSG00000100578	AR
ENSG00000100596	AD
ENSG00000100652	AR
ENSG00000100697	AD
ENSG00000100714	AR
ENSG00000100722	AR
ENSG00000100726	AR
ENSG00000100749	AR
ENSG00000100764	AR
ENSG00000100811	AD
ENSG00000100815	AR
ENSG00000100836	AD
ENSG00000100883	AD
ENSG00000100883	AR
ENSG00000100888	AD
ENSG00000100889	AR
ENSG00000100890	AR
ENSG00000100906	AD
ENSG00000100934	AR
ENSG00000100983	AR
ENSG00000100985	AR
ENSG00000100987	AD
ENSG00000100997	AR
ENSG00000101003	AR
ENSG00000101017	AR
ENSG00000101052	AR
ENSG00000101076	AD
ENSG00000101084	AR
ENSG00000101109	AR
ENSG00000101115	AD
ENSG00000101126	AD
ENSG00000101152	AD
ENSG00000101161	AD
ENSG00000101162	AD
ENSG00000101194	AD
ENSG00000101200	AD
ENSG00000101204	AD
ENSG00000101210	AD
ENSG00000101247	AR
ENSG00000101266	AD
ENSG00000101276	AR
ENSG00000101282	AR
ENSG00000101292	AD
ENSG00000101306	AD
ENSG00000101310	AD
ENSG00000101310	AR
ENSG00000101311	AR
ENSG00000101327	AD
ENSG00000101333	AD
ENSG00000101333	AR
ENSG00000101335	AR
ENSG00000101346	AD
ENSG00000101347	AD
ENSG00000101347	AR
ENSG00000101350	AD
ENSG00000101361	AD
ENSG00000101365	AR
ENSG00000101384	AD
ENSG00000101400	AD
ENSG00000101421	AD
ENSG00000101439	AD
ENSG00000101444	AR
ENSG00000101464	AR
ENSG00000101470	AD
ENSG00000101577	AR
ENSG00000101596	AD
ENSG00000101680	AR
ENSG00000101695	AD
ENSG00000101752	AD
ENSG00000101773	AR
ENSG00000101846	XLR
ENSG00000101850	XLR
ENSG00000101868	XLR
ENSG00000101871	XLR
ENSG00000101882	XLR
ENSG00000101935	XLR
ENSG00000101938	XLR
ENSG00000101966	XLR
ENSG00000101972	XLR
ENSG00000101974	XLR
ENSG00000101981	XLR
ENSG00000101986	XLR
ENSG00000101997	XLR
ENSG00000102001	XLR
ENSG00000102003	XLR
ENSG00000102030	XLD
ENSG00000102030	XLR
ENSG00000102034	XLR
ENSG00000102076	XLR
ENSG00000102081	XLD
ENSG00000102100	XLD
ENSG00000102103	XLR
ENSG00000102104	XLR
ENSG00000102119	XLR
ENSG00000102125	XLR
ENSG00000102144	XLR
ENSG00000102145	XLR
ENSG00000102158	XLR
ENSG00000102172	XLR
ENSG00000102174	XLD
ENSG00000102245	XLR
ENSG00000102302	XLR
ENSG00000102312	XLD
ENSG00000102316	XLR
ENSG00000102393	XLR
ENSG00000102452	AD
ENSG00000102452	AR
ENSG00000102466	AD
ENSG00000102468	AD
ENSG00000102575	AR
ENSG00000102580	AR
ENSG00000102678	AD
ENSG00000102683	AR
ENSG00000102743	AR
ENSG00000102753	AD
ENSG00000102805	AR
ENSG00000102878	AD
ENSG00000102879	AR
ENSG00000102893	AR
ENSG00000102900	AR
ENSG00000102901	AR
ENSG00000102931	AR
ENSG00000102935	AD
ENSG00000102935	AR
ENSG00000102967	AR
ENSG00000102974	AD
ENSG00000102977	AD
ENSG00000102977	AR
ENSG00000103005	AR
ENSG00000103043	AR
ENSG00000103051	AD
ENSG00000103051	AR
ENSG00000103061	AR
ENSG00000103089	AR
ENSG00000103148	AD
ENSG00000103150	AR
ENSG00000103197	AD
ENSG00000103222	AD
ENSG00000103227	AR
ENSG00000103241	AD
ENSG00000103249	AD
ENSG00000103249	AR
ENSG00000103264	AR
ENSG00000103266	AD
ENSG00000103266	AR
ENSG00000103310	AR
ENSG00000103313	AD
ENSG00000103313	AR
ENSG00000103316	AD
ENSG00000103326	AR
ENSG00000103335	AD
ENSG00000103335	AR
ENSG00000103356	AR
ENSG00000103449	AD
ENSG00000103479	AR
ENSG00000103489	AR
ENSG00000103494	AR
ENSG00000103510	AD
ENSG00000103522	AD
ENSG00000103522	AR
ENSG00000103544	AR
ENSG00000103546	AD
ENSG00000103591	AD
ENSG00000103657	AR
ENSG00000103671	AR
ENSG00000103707	AR
ENSG00000103723	AR
ENSG00000103876	AR
ENSG00000103942	AD
ENSG00000103995	AR
ENSG00000104044	AR
ENSG00000104055	AR
ENSG00000104093	AD
ENSG00000104093	AR
ENSG00000104133	AR
ENSG00000104164	AR
ENSG00000104213	AD
ENSG00000104218	AR
ENSG00000104237	AD
ENSG00000104237	AR
ENSG00000104267	AR
ENSG00000104313	AD
ENSG00000104320	AR
ENSG00000104321	AD
ENSG00000104331	AR
ENSG00000104356	AR
ENSG00000104365	AD
ENSG00000104365	AR
ENSG00000104369	AD
ENSG00000104369	AR
ENSG00000104381	AD
ENSG00000104381	AR
ENSG00000104413	AR
ENSG00000104419	AR
ENSG00000104432	AR
ENSG00000104447	AD
ENSG00000104450	AR
ENSG00000104635	AD
ENSG00000104635	AR
ENSG00000104687	AR
ENSG00000104723	AR
ENSG00000104728	AD
ENSG00000104738	AR
ENSG00000104763	AR
ENSG00000104774	AR
ENSG00000104783	AD
ENSG00000104812	AR
ENSG00000104826	AR
ENSG00000104833	AD
ENSG00000104835	AR
ENSG00000104856	AR
ENSG00000104880	AR
ENSG00000104884	AR
ENSG00000104889	AR
ENSG00000104899	AR
ENSG00000104907	AR
ENSG00000104918	AD
ENSG00000104936	AD
ENSG00000104953	AR
ENSG00000104967	AD
ENSG00000104973	AR
ENSG00000105048	AR
ENSG00000105141	AR
ENSG00000105146	AR
ENSG00000105197	AR
ENSG00000105204	AD
ENSG00000105220	AR
ENSG00000105221	AD
ENSG00000105223	AD
ENSG00000105227	AD
ENSG00000105227	AR
ENSG00000105325	AD
ENSG00000105329	AD
ENSG00000105329	AR
ENSG00000105357	AD
ENSG00000105369	AR
ENSG00000105370	AR
ENSG00000105372	AD
ENSG00000105379	AR
ENSG00000105392	AD
ENSG00000105392	AR
ENSG00000105397	AR
ENSG00000105409	AD
ENSG00000105429	AR
ENSG00000105464	AD
ENSG00000105479	AR
ENSG00000105483	AD
ENSG00000105486	AR
ENSG00000105552	AR
ENSG00000105568	AD
ENSG00000105576	AD
ENSG00000105607	AR
ENSG00000105610	AD
ENSG00000105612	AR
ENSG00000105613	AD
ENSG00000105618	AD
ENSG00000105639	AR
ENSG00000105641	AR
ENSG00000105647	AD
ENSG00000105664	AD
ENSG00000105677	AR
ENSG00000105695	AR
ENSG00000105697	AR
ENSG00000105711	AD
ENSG00000105711	AR
ENSG00000105722	AD
ENSG00000105738	AR
ENSG00000105755	AR
ENSG00000105771	AR
ENSG00000105792	AR
ENSG00000105810	AR
ENSG00000105819	AR
ENSG00000105851	AR
ENSG00000105877	AR
ENSG00000105880	AD
ENSG00000105880	AR
ENSG00000105928	AD
ENSG00000105929	AR
ENSG00000105948	AR
ENSG00000105953	AR
ENSG00000105974	AD
ENSG00000105974	AR
ENSG00000105976	AD
ENSG00000105976	AR
ENSG00000105983	AD
ENSG00000105983	AR
ENSG00000105991	AR
ENSG00000105993	AD
ENSG00000105996	AD
ENSG00000105996	AR
ENSG00000106003	AR
ENSG00000106009	AR
ENSG00000106012	AR
ENSG00000106025	AD
ENSG00000106028	AD
ENSG00000106031	AD
ENSG00000106080	AR
ENSG00000106105	AD
ENSG00000106128	AR
ENSG00000106153	AD
ENSG00000106211	AD
ENSG00000106290	AR
ENSG00000106305	AR
ENSG00000106327	AR
ENSG00000106331	AD
ENSG00000106331	AR
ENSG00000106341	AD
ENSG00000106341	AR
ENSG00000106344	AR
ENSG00000106348	AD
ENSG00000106366	AD
ENSG00000106366	AR
ENSG00000106367	AR
ENSG00000106397	AR
ENSG00000106410	AD
ENSG00000106460	AD
ENSG00000106462	AD
ENSG00000106477	AR
ENSG00000106483	AR
ENSG00000106536	AD
ENSG00000106546	AR
ENSG00000106571	AD
ENSG00000106605	AD
ENSG00000106605	AR
ENSG00000106617	AD
ENSG00000106624	AR
ENSG00000106633	AD
ENSG00000106633	AR
ENSG00000106688	AR
ENSG00000106692	AR
ENSG00000106799	AD
ENSG00000106804	AR
ENSG00000106819	AD
ENSG00000106976	AD
ENSG00000106991	AD
ENSG00000106992	AR
ENSG00000107036	AR
ENSG00000107099	AR
ENSG00000107147	AD
ENSG00000107165	AR
ENSG00000107186	AR
ENSG00000107187	AR
ENSG00000107201	AD
ENSG00000107249	AR
ENSG00000107290	AD
ENSG00000107290	AR
ENSG00000107331	AR
ENSG00000107371	AR
ENSG00000107404	AD
ENSG00000107485	AD
ENSG00000107521	AR
ENSG00000107537	AR
ENSG00000107554	AR
ENSG00000107566	AR
ENSG00000107611	AR
ENSG00000107736	AD
ENSG00000107736	AR
ENSG00000107745	AR
ENSG00000107779	AD
ENSG00000107789	AD
ENSG00000107789	AR
ENSG00000107796	AD
ENSG00000107798	AR
